timestamp,sensor_temp,setpoint,gas_flow,air_flow,furnace_load,ambient_temp,gas_pressure,energy_consumption
01/02/2026 14:54,781.804,779.448,58.776,75.901,749.972,26.968,4.886,274.852
01/02/2026 14:55,781.817,779.447,56.974,73.463,796.15,26.356,4.875,267.114
01/02/2026 14:55,781.789,779.446,56.208,75.176,735.939,26.008,4.886,265.575
01/02/2026 14:55,781.821,779.445,57.135,74.131,748.303,26.362,4.869,266.997
01/02/2026 14:56,781.822,779.444,55.477,76.047,683.339,26.267,4.837,258.717
01/02/2026 14:56,781.774,779.443,54.99,75.484,733.421,26.752,4.853,257.111
01/02/2026 14:56,781.777,779.443,59.448,76.238,773.953,26.355,4.886,280.322
01/02/2026 14:57,781.767,779.442,57.957,74.455,710.138,26.689,4.868,270.984
01/02/2026 14:57,781.754,779.441,56.016,75.043,730.834,26.555,4.792,260.442
01/02/2026 14:57,781.728,779.44,55.851,76.682,679.477,26.696,4.911,263.518
01/02/2026 14:58,781.691,779.439,57.009,76.31,708.208,26.59,4.865,266.252
01/02/2026 14:58,781.686,779.438,58.341,75.838,711.532,26.266,4.929,276.331
01/02/2026 14:58,781.638,779.438,57.36,75.422,713.936,27.1,4.936,272.009
01/02/2026 14:59,781.583,779.437,58.913,76.569,741.214,26.233,4.825,272.901
01/02/2026 14:59,781.545,779.436,58.431,75.082,722.957,26.743,4.882,273.363
01/02/2026 14:59,781.47,779.435,57.974,76.438,728.359,26.776,4.862,269.596
01/02/2026 15:00,780.481,767.434,58.16,74.903,729.569,26.176,4.919,272.556
01/02/2026 15:00,779.534,767.433,51.144,71.986,777.238,26.428,4.809,237.456
01/02/2026 15:00,778.647,767.433,51.224,72.882,724.519,26.218,4.889,241.713
01/02/2026 15:01,777.849,767.432,51.524,70.325,752.537,26.549,4.867,242.446
01/02/2026 15:01,777.117,767.431,50.531,72.376,708.865,25.532,4.837,235.356
01/02/2026 15:01,776.347,767.43,52.432,71.68,725.637,26.53,4.837,245.486
01/02/2026 15:02,775.624,767.429,53.732,73.248,719.529,27.148,4.883,252.766
01/02/2026 15:02,775.081,767.429,54.017,72.121,709.081,26.377,4.848,253.446
01/02/2026 15:02,774.485,767.428,52.078,74.232,738.542,26.695,4.9,246.896
01/02/2026 15:03,773.943,767.427,54.146,73.945,733.429,26.044,4.892,254.506
01/02/2026 15:03,773.431,767.426,54.141,73.743,693.714,26.384,4.874,253.341
01/02/2026 15:03,772.963,767.425,55.072,73.727,746.613,26.15,4.835,257.769
01/02/2026 15:04,772.534,767.425,52.549,74.859,717.612,26.866,4.898,248.378
01/02/2026 15:04,772.15,767.424,56.053,74.784,714.467,26.642,4.893,263.551
01/02/2026 15:04,771.814,767.423,52.553,72.949,663.338,26.526,4.806,242.316
01/02/2026 15:05,771.516,767.422,55.433,74.338,695.899,26.3,4.847,258.069
01/02/2026 15:05,771.222,767.421,54.003,75.264,678.828,25.677,4.996,258.001
01/02/2026 15:05,770.96,767.421,57.274,74.094,743.689,26.729,4.828,265.665
01/02/2026 15:06,770.702,767.42,57.992,76.027,699.263,26.062,4.972,276.956
01/02/2026 15:06,770.456,767.419,54.733,74.666,690.848,26.748,4.843,256.474
01/02/2026 15:06,770.24,767.418,54.922,74.78,689.345,26.195,4.912,260.56
01/02/2026 15:07,770.088,767.417,55.999,74.266,693.559,25.875,4.93,265.382
01/02/2026 15:07,769.935,767.417,55.692,75.129,697.882,26.543,4.875,259.816
01/02/2026 15:07,769.765,767.416,57.109,75.212,727.249,26.783,4.842,265.538
01/02/2026 15:08,769.69,767.415,56.521,75.431,717.408,25.709,4.903,265.978
01/02/2026 15:08,769.548,767.414,54.931,74.072,694.981,26.123,4.876,260.09
01/02/2026 15:08,769.426,767.413,58.271,78.231,729.888,26.204,4.966,277.591
01/02/2026 15:09,769.285,767.413,57.016,74.959,704.375,26.164,4.889,268.762
01/02/2026 15:09,769.201,767.412,55.545,74.121,691.108,26.594,4.822,258.777
01/02/2026 15:09,769.136,767.411,55.35,75.404,707.121,27.001,4.875,259.081
01/02/2026 15:10,769.074,767.41,54.986,75.829,703.367,26.394,4.891,258.03
01/02/2026 15:10,769.006,767.409,57.01,76.272,720.21,26.639,4.936,270.672
01/02/2026 15:10,768.973,767.409,57.912,75.833,715.435,25.583,4.918,271.52
01/02/2026 15:11,768.958,767.408,54.759,72.577,649.397,25.965,4.879,257.013
01/02/2026 15:11,768.888,767.407,56.24,75.572,745.744,26.732,4.88,265.755
01/02/2026 15:11,768.822,767.406,54.835,73.454,686.557,26.139,4.858,256.412
01/02/2026 15:12,768.765,767.405,57.676,75.67,649.818,26.313,4.843,268.453
01/02/2026 15:12,768.69,767.405,57.89,74.871,744.711,27.148,4.867,270.436
01/02/2026 15:12,768.668,767.404,59.707,78.842,745.474,26.874,4.892,280.75
01/02/2026 15:13,768.606,767.403,55.958,75.391,711.614,25.469,4.937,265.451
01/02/2026 15:13,768.582,767.402,55.726,75.269,707.942,26.235,4.915,263.991
01/02/2026 15:13,768.568,767.402,58.949,75.89,684.354,25.67,4.875,276.901
01/02/2026 15:14,768.565,767.401,56.081,74.492,638.577,26.546,4.875,261.109
01/02/2026 15:14,768.571,767.4,58.283,74.897,701.153,25.914,4.814,268.477
01/02/2026 15:14,768.573,767.399,57.225,73.898,719.197,26.205,4.97,272.994
01/02/2026 15:15,768.582,767.399,57.303,76.396,769.547,26.527,4.901,270.297
01/02/2026 15:15,768.582,767.398,58.993,76.022,677.333,26.894,4.885,275.514
01/02/2026 15:15,768.588,767.397,55.414,73.023,680.144,26.97,4.861,260.148
01/02/2026 15:16,768.602,767.396,55.919,75.372,673.7,25.727,4.853,261.237
01/02/2026 15:16,768.611,767.395,57.665,76.817,712.127,26.318,4.859,267.756
01/02/2026 15:16,768.653,767.395,58.535,75.491,680.49,26.476,4.938,276.268
01/02/2026 15:17,768.685,767.394,56.184,75.097,650.02,26.269,4.872,262.973
01/02/2026 15:17,768.689,767.393,58.795,76.372,709.28,26.479,4.865,274.093
01/02/2026 15:17,768.677,767.392,56.893,77.936,730.624,25.584,4.878,267.463
01/02/2026 15:18,768.701,767.392,55.58,75.136,710.351,25.887,4.932,263.309
01/02/2026 15:18,768.707,767.391,56.234,74.85,682.017,26.07,4.895,264.343
01/02/2026 15:18,768.768,767.39,59.891,78.186,727.012,26.043,4.866,280.071
01/02/2026 15:19,768.818,767.389,57.691,74.197,691.31,25.934,4.876,269.255
01/02/2026 15:19,768.86,767.389,56.161,74.406,661.203,26.309,4.865,261.868
01/02/2026 15:19,768.912,767.388,56.682,74.88,702.197,25.947,4.964,269.192
01/02/2026 15:20,768.954,767.387,56.221,76.491,693.159,26.311,4.821,260.255
01/02/2026 15:20,768.982,767.386,57.148,76.793,693.806,26.14,5.001,272.832
01/02/2026 15:20,768.983,767.386,56.601,76.333,692.454,25.744,4.84,262.694
01/02/2026 15:21,769.06,767.385,55.886,73.288,666.002,26.332,4.919,264.189
01/02/2026 15:21,769.107,767.384,58.781,76.604,722.91,25.952,4.885,275.96
01/02/2026 15:21,769.127,767.383,57.552,77.726,673.264,25.549,4.897,270.081
01/02/2026 15:22,769.138,767.383,54.697,74.339,642.869,26.877,4.931,257.541
01/02/2026 15:22,769.132,767.382,56.383,75.759,662.321,26.168,4.949,268.198
01/02/2026 15:22,769.24,767.381,57.468,76.514,698.398,26.559,4.989,274.565
01/02/2026 15:23,769.27,767.38,57.477,74.797,663.217,26.25,4.919,270.054
01/02/2026 15:23,769.282,767.38,56.08,75.177,667.644,25.943,4.893,262.51
01/02/2026 15:23,769.327,767.379,56.857,76.316,663.105,26.33,4.915,269.408
01/02/2026 15:24,769.41,767.378,55.951,73.109,660.69,26.489,4.95,265.447
01/02/2026 15:24,769.459,767.378,55.444,74.964,662.699,26.3,4.97,263.781
01/02/2026 15:24,769.48,767.377,56.171,73.659,693.51,25.148,4.929,266.756
01/02/2026 15:25,769.493,767.376,56.137,76.729,664.608,26.508,4.98,268.125
01/02/2026 15:25,769.571,767.375,57.252,77.113,732.078,25.667,4.972,272.825
01/02/2026 15:25,769.618,767.375,57.802,76.026,665.68,26.12,4.869,269.67
01/02/2026 15:26,769.631,767.374,56.912,77.276,699.766,26.003,4.872,266.378
01/02/2026 15:26,769.678,767.373,55.397,75.944,694.091,25.917,4.881,258.944
01/02/2026 15:26,769.74,767.372,54.953,75.65,628.555,26.232,4.981,260.659
01/02/2026 15:27,769.78,767.372,53.824,74.858,660.815,25.928,4.922,254.641
01/02/2026 15:27,769.807,767.371,60.282,79.362,753.645,26.414,4.902,282.869
01/02/2026 15:27,769.795,767.37,53.404,72.172,639.579,25.873,4.956,253.844
01/02/2026 15:28,769.799,767.37,57.301,76.986,733.617,26.854,4.928,271.89
01/02/2026 15:28,769.843,767.369,53.48,73.188,633.539,25.788,4.927,252.542
01/02/2026 15:28,769.85,767.368,56.28,74.895,670.942,26.56,4.931,266.12
01/02/2026 15:29,769.821,767.367,57.272,75.606,688.049,25.831,4.971,273.291
01/02/2026 15:29,769.899,767.367,55.15,73.409,681.395,25.963,4.918,261.318
01/02/2026 15:29,769.903,767.366,56.386,73.859,695.778,26.418,4.994,271.776
01/02/2026 15:30,769.945,767.365,54.042,73.699,635.048,26.112,4.984,259.461
01/02/2026 15:30,769.943,767.365,59.465,75.353,753.255,25.779,4.873,277.545
01/02/2026 15:30,769.96,767.364,54.333,74.956,684.89,25.631,4.912,256.499
01/02/2026 15:31,769.936,767.363,56.245,75.779,698.1,25.321,4.901,264.347
01/02/2026 15:31,769.931,767.362,56.256,73.51,627.118,26.257,4.965,267.554
01/02/2026 15:31,770.003,767.362,55.126,74.797,649,26.578,4.927,259.408
01/02/2026 15:32,770.053,767.361,53.905,71.902,644.828,26.001,4.939,255.142
01/02/2026 15:32,769.986,767.36,58.687,75.901,711.199,25.599,4.874,274.729
01/02/2026 15:32,769.986,767.36,55.592,76.199,638.526,25.111,4.877,261.908
01/02/2026 15:33,769.983,767.359,54.661,73.877,627.752,25.909,4.908,257.665
01/02/2026 15:33,770.021,767.358,56.206,76.119,691.078,26.322,4.94,267.052
01/02/2026 15:33,770.026,767.358,54.739,75.459,700.615,25.711,4.951,259.758
01/02/2026 15:34,770.016,767.357,54.414,77.514,665.669,26.147,4.871,254.378
01/02/2026 15:34,769.979,767.356,52.816,72.687,662.764,25.929,4.875,245.959
01/02/2026 15:34,769.931,767.356,55.708,76.757,675.808,25.286,4.975,266.773
01/02/2026 15:35,769.94,767.355,53.527,72.311,601.53,25.841,4.892,250.908
01/02/2026 15:35,769.905,767.354,55.942,76.602,698.661,25.468,4.929,265.495
01/02/2026 15:35,769.891,767.353,55.357,75.434,638.969,25.297,4.921,260.934
01/02/2026 15:36,769.803,767.353,56.588,74.045,706.593,26.293,5.004,272.807
01/02/2026 15:36,769.74,767.352,55.41,71.939,670.856,25.233,4.896,259.781
01/02/2026 15:36,769.691,767.351,55.07,70.776,673.616,26.386,4.943,262.168
01/02/2026 15:37,769.676,767.351,54.833,76.459,672.637,25.615,4.992,262.977
01/02/2026 15:37,769.628,767.35,52.988,73.978,627.94,26.187,4.852,247.095
01/02/2026 15:37,769.611,767.349,55.797,76.151,620.596,24.911,5,267.103
01/02/2026 15:38,769.588,767.349,56.4,74.395,678.115,25.637,4.934,267.22
01/02/2026 15:38,769.572,767.348,59.172,73.831,701.764,25.763,4.888,276.315
01/02/2026 15:38,769.542,767.347,55.13,73.43,674.418,25.454,4.971,263.662
01/02/2026 15:39,769.526,767.347,56.585,75.146,673.841,25.705,4.927,267.046
01/02/2026 15:39,769.495,767.346,55.328,75.142,619.627,25.906,4.937,260.946
01/02/2026 15:39,769.482,767.345,54.247,75.372,643.527,25.476,4.931,255.806
01/02/2026 15:40,769.416,767.345,56.153,75.21,646.687,25.273,5.016,269.565
01/02/2026 15:40,769.405,767.344,53.537,73.201,654.151,25.728,4.937,256.184
01/02/2026 15:40,769.358,767.343,52.969,75.809,656.646,25.329,4.97,253.882
01/02/2026 15:41,769.332,767.343,57.989,75.44,683.369,26.279,5.021,279.553
01/02/2026 15:41,769.309,767.342,55.205,75.102,654.64,26.953,4.953,262.34
01/02/2026 15:41,769.237,767.341,56.037,72.576,720.544,25.807,4.977,267.808
01/02/2026 15:42,769.158,767.341,55.655,75.514,663.199,25.749,5.036,269.271
01/02/2026 15:42,769.097,767.34,56.563,75.66,677.838,25.932,4.981,270.203
01/02/2026 15:42,769.006,767.339,57.031,74.55,684.881,25.296,4.968,271.803
01/02/2026 15:43,769.011,767.339,56.683,76.259,680.738,25.615,4.934,268.113
01/02/2026 15:43,769.03,767.338,55.034,75.551,647.452,25.75,4.961,261.885
01/02/2026 15:43,769.003,767.337,55.16,71.944,611.968,25.907,4.962,259.821
01/02/2026 15:44,768.982,767.337,56.233,74.835,653.316,25.156,4.958,266.987
01/02/2026 15:44,768.979,767.336,55.802,75.701,659.209,25.529,4.92,263.413
01/02/2026 15:44,768.921,767.335,56.656,73.465,655.874,25.513,4.956,269.893
01/02/2026 15:45,768.881,767.335,57.147,73.347,672.948,24.815,4.999,272.72
01/02/2026 15:45,768.85,767.334,57.678,74.91,709.185,24.99,4.964,275.942
01/02/2026 15:45,768.82,767.334,55.263,74.961,656.647,25.837,4.962,260.677
01/02/2026 15:46,768.791,767.333,54.011,75.957,649.291,25.582,4.892,252.326
01/02/2026 15:46,768.721,767.332,57.915,75.237,669.178,25.387,5.017,277.238
01/02/2026 15:46,768.657,767.332,57.932,76.211,680.927,24.946,4.983,275.489
01/02/2026 15:47,768.649,767.331,56.328,74.638,650.006,25.203,5.054,274.175
01/02/2026 15:47,768.632,767.33,55.187,73.418,610.631,25.43,4.957,262.376
01/02/2026 15:47,768.617,767.33,57.898,77.933,675.382,26.221,4.93,274.446
01/02/2026 15:48,768.613,767.329,54.385,75.012,645.774,25.709,4.911,256.658
01/02/2026 15:48,768.604,767.328,55.018,74.187,584.674,25.574,4.929,259.664
01/02/2026 15:48,768.589,767.328,54.524,73.813,596.13,25.577,4.969,258.447
01/02/2026 15:49,768.593,767.327,53.491,74.413,598.093,25.734,4.934,251.345
01/02/2026 15:49,768.608,767.327,53.907,73.539,590.58,25.782,4.926,253.568
01/02/2026 15:49,768.62,767.326,55.998,72.252,629.931,25.032,5.015,268.14
01/02/2026 15:50,768.556,767.325,57.244,75.245,673.055,25.844,4.897,268.287
01/02/2026 15:50,768.485,767.325,54.872,75.701,676.393,25.66,5.02,265.879
01/02/2026 15:50,768.416,767.324,54.959,75.517,652.439,25.632,5.002,264.416
01/02/2026 15:51,768.418,767.323,55.917,75.222,618.598,25.273,4.924,263.254
01/02/2026 15:51,768.362,767.323,52.174,74.467,570.337,25.85,5.017,249.991
01/02/2026 15:51,768.379,767.322,55.922,75.703,627.126,25.968,5.006,268.935
01/02/2026 15:52,768.382,767.322,57.46,75.177,653.931,25.438,4.988,274.129
01/02/2026 15:52,768.376,767.321,55.233,75.131,637.571,25.676,4.976,263.683
01/02/2026 15:52,768.353,767.32,53.802,73.138,613.724,25.218,4.975,256.189
01/02/2026 15:53,768.362,767.32,56.731,74.507,652.189,25.913,4.953,268.098
01/02/2026 15:53,768.31,767.319,54.235,73.442,624.105,25.282,4.963,257.04
01/02/2026 15:53,768.311,767.318,56.602,73.572,610.407,25.492,4.96,267.162
01/02/2026 15:54,768.349,767.318,57.513,75.657,617.964,25.307,4.887,268.449
01/02/2026 15:54,768.39,767.317,57.464,75.64,678.77,24.084,5.015,277.948
01/02/2026 15:54,768.389,767.317,57.533,76.552,654.881,25.732,4.968,272.48
01/02/2026 15:55,768.417,767.316,58.446,77.404,708.048,25.326,4.934,277.573
01/02/2026 15:55,768.411,767.315,56.002,74.41,635.59,25.643,5.016,267.625
01/02/2026 15:55,768.453,767.315,53.625,73.788,643.269,25.163,5.039,257.642
01/02/2026 15:56,768.484,767.314,55.182,73.532,609.845,25.468,5.046,265.695
01/02/2026 15:56,768.514,767.314,55.624,74.772,611.126,25.784,4.993,264.614
01/02/2026 15:56,768.524,767.313,57.397,76.298,672.094,25.349,5.008,274.859
01/02/2026 15:57,768.57,767.312,55.731,74.417,647.123,25.323,4.949,264.48
01/02/2026 15:57,768.604,767.312,54.146,74.06,635.088,25.3,5.001,258.995
01/02/2026 15:57,768.604,767.311,54.326,73.261,644.83,25.476,4.993,260.445
01/02/2026 15:58,768.604,767.311,55.486,75.437,650.557,25.465,4.977,265.16
01/02/2026 15:58,768.604,767.31,56.441,74.525,654.891,24.814,5.054,272.72
01/02/2026 15:58,768.604,767.31,53.557,74.898,619.871,25.249,5.054,257.054
01/02/2026 15:59,768.604,767.309,55.666,77.001,606.017,26.008,5.048,267.944
01/02/2026 15:59,768.604,767.308,54.788,74.257,632.45,25.514,4.97,260.226
01/02/2026 15:59,768.604,767.308,56.07,73.447,633.239,25.057,5.056,271.755
01/02/2026 16:00,768.604,767.307,58.443,76.889,663.834,25.313,4.955,276.851
01/02/2026 16:00,768.604,767.307,55.666,72.832,696.45,25.508,4.948,264.54
01/02/2026 16:00,768.604,767.306,56.979,74.25,642.722,25.237,4.992,272.555
01/02/2026 16:01,768.604,767.305,53.343,74.564,663.391,25.727,4.972,254.596
01/02/2026 16:01,768.604,767.305,56.175,75.062,610.688,25.259,5.035,269.269
01/02/2026 16:01,768.604,767.304,56.995,74.669,669.099,25.053,4.977,270.948
01/02/2026 16:02,768.604,767.304,54.57,76.227,632.777,25.064,4.993,261.415
01/02/2026 16:02,768.604,767.303,55.307,73.989,592.157,26.022,4.991,264.274
01/02/2026 16:02,768.604,767.303,52.178,75.901,612.515,25.846,4.999,250
01/02/2026 16:03,768.604,767.302,53.663,72.911,602.468,25.536,4.946,253.011
01/02/2026 16:03,768.604,767.301,56.236,75.85,636.53,25.548,5.073,273.21
01/02/2026 16:03,768.604,767.301,55.504,73.751,652.521,25.104,5.035,267.269
01/02/2026 16:04,768.604,767.3,56.369,73.935,638.147,24.63,5.037,270.078
01/02/2026 16:04,768.604,767.3,52.485,74.249,613.7,24.711,5.012,251.493
01/02/2026 16:04,768.604,767.299,53.551,73.047,638.244,25.218,4.95,254.746
01/02/2026 16:05,768.604,767.299,55.642,72.779,618.835,25.519,5.062,268.348
01/02/2026 16:05,768.604,767.298,57.991,78.441,672.158,25.064,5.023,278.903
01/02/2026 16:05,768.604,767.298,54.515,76.016,648.765,24.988,5.034,262.5
01/02/2026 16:06,768.604,767.297,55.195,73.894,623.098,24.896,4.987,262.172
01/02/2026 16:06,768.604,767.296,54.882,72.798,608.01,25.296,5.047,264.867
01/02/2026 16:06,768.604,767.296,53.727,73.504,648.488,26.087,5.008,257.672
01/02/2026 16:07,768.604,767.295,53.301,75.049,611.83,24.638,5.004,253.892
01/02/2026 16:07,768.604,767.295,54.184,74.012,616.935,25.482,5.002,259.559
01/02/2026 16:07,768.604,767.294,55.057,74.127,619.507,25.267,5.01,262.938
01/02/2026 16:08,768.604,767.294,54.662,74.025,618.265,25.167,4.988,260.768
01/02/2026 16:08,768.604,767.293,54.077,72.752,648.438,24.442,5.04,260.831
01/02/2026 16:08,768.604,767.293,55.631,75.505,669.706,24.807,5.005,267.36
01/02/2026 16:09,768.604,767.292,55.687,75.596,584.023,24.668,4.994,265.168
01/02/2026 16:09,768.604,767.291,55.632,73.887,636.148,25.714,5.121,273.014
01/02/2026 16:09,768.604,767.291,54.788,74.247,603.293,26.238,5.021,262.348
01/02/2026 16:10,768.604,767.29,53.593,73.481,639.344,25.339,5.075,259.742
01/02/2026 16:10,768.604,767.29,57.242,74.445,693.879,24.886,5.032,274.969
01/02/2026 16:10,768.604,767.289,54.014,72.328,653.082,24.88,5.014,260.861
01/02/2026 16:11,768.604,767.289,55.798,73.747,626.065,25.14,5.035,269.617
01/02/2026 16:11,768.604,767.288,53.836,74.463,616.939,25.407,5.01,257.432
01/02/2026 16:11,768.604,767.288,54.089,72.572,635.42,24.853,4.938,255.645
01/02/2026 16:12,768.604,767.287,52.469,70.828,618.753,25.52,5.029,251.565
01/02/2026 16:12,768.604,767.287,52.514,73.421,663.185,25.396,4.999,251.736
01/02/2026 16:12,768.604,767.286,55.669,75.787,574.825,24.737,4.975,264.547
01/02/2026 16:13,768.604,767.286,53.361,73.394,550.984,25.098,5.025,256.981
01/02/2026 16:13,768.604,767.285,54.696,74.581,633.271,25.163,5.005,262.055
01/02/2026 16:13,768.604,767.285,54.195,76.508,584.391,24.85,4.985,258.142
01/02/2026 16:14,768.604,767.284,52.355,72.44,538.907,25.246,5.019,250.474
01/02/2026 16:14,768.604,767.284,52.437,72.037,642.893,24.672,5.051,253.818
01/02/2026 16:14,768.604,767.283,53.727,71.957,630.351,24.526,5.045,259.471
01/02/2026 16:15,768.604,767.283,52.305,72.152,565.366,24.693,5.069,253.581
01/02/2026 16:15,768.604,767.282,55.644,75.62,572.792,24.933,5.004,264.897
01/02/2026 16:15,768.604,767.281,51.153,74.03,587.337,25.596,4.985,243.343
01/02/2026 16:16,768.604,767.281,54.906,73.554,639.347,24.736,5.075,267.21
01/02/2026 16:16,768.604,767.28,52.673,71.596,581.817,25.409,4.995,252.309
01/02/2026 16:16,768.604,767.28,54.083,76.326,559.969,25.033,5.038,259.607
01/02/2026 16:17,768.604,767.279,53.67,76.712,593.647,25.066,5.009,256.7
01/02/2026 16:17,768.604,767.279,53.185,74.065,623.123,23.728,5.003,254.746
01/02/2026 16:17,768.604,767.278,52.978,72.838,630.335,24.434,5.013,255.316
01/02/2026 16:18,768.604,767.278,56.151,75.268,653.019,24.78,5.038,271.695
01/02/2026 16:18,768.604,767.277,55.795,74.884,623.759,24.655,5.028,269.362
01/02/2026 16:18,768.604,767.277,54.421,75.626,604.022,25.28,4.987,260.131
01/02/2026 16:19,768.604,767.276,55.918,77.81,644.03,25.027,5.008,266.777
01/02/2026 16:19,768.604,767.276,54.56,74.012,614.511,24.412,5.012,260.526
01/02/2026 16:19,768.604,767.275,56.495,73.01,631.218,24.69,4.977,267.664
01/02/2026 16:20,768.604,767.275,56.681,76.365,624.37,23.711,5.016,271.761
01/02/2026 16:20,768.604,767.274,55.152,74.485,657.236,25.46,5.092,270.458
01/02/2026 16:20,769.295,767.274,54.323,73.579,616.459,24.944,5.046,261.112
01/02/2026 16:21,769.27,767.273,54.381,74.474,573.162,24.713,5.08,263.613
01/02/2026 16:21,769.267,767.273,54.392,75.703,640.579,25.817,5.018,262.805
01/02/2026 16:21,769.245,767.273,54.691,74.376,625.942,24.211,5.023,261.598
01/02/2026 16:22,769.237,767.272,54.496,72.568,641.107,24.473,5.066,265.121
01/02/2026 16:22,769.196,767.272,53.923,75.419,615.752,24.753,5.021,258.849
01/02/2026 16:22,769.158,767.271,56.604,74.79,639.893,24.901,5.05,272.429
01/02/2026 16:23,769.131,767.271,55.19,74.243,625.414,24.892,5.018,265.383
01/02/2026 16:23,769.092,767.27,54.635,73.601,623.615,25.037,5.068,265.351
01/02/2026 16:23,769.04,767.27,52.183,73.173,615.61,24.389,5.047,251.607
01/02/2026 16:24,769.01,767.269,54.551,71.254,546.918,24.125,5.089,264.822
01/02/2026 16:24,768.962,767.269,55.366,74.087,666.376,24.372,5.039,267.589
01/02/2026 16:24,768.931,767.268,54.375,73.076,629.656,24.215,5.021,261.019
01/02/2026 16:25,768.897,767.268,53.726,72.942,588.667,24.933,5.119,262.127
01/02/2026 16:25,768.859,767.267,53.504,74.098,633.214,24.641,5.071,259.48
01/02/2026 16:25,768.85,767.267,52.555,73.442,558.963,24.619,5.075,254.295
01/02/2026 16:26,768.844,767.266,53.502,72.205,568.402,24.6,5.036,256.587
01/02/2026 16:26,768.797,767.266,54.354,74.569,634.906,24.836,5.131,264.851
01/02/2026 16:26,768.756,767.265,57.129,74.431,607.038,25.206,5.046,274.778
01/02/2026 16:27,768.732,767.265,57.989,76.451,611.834,24.966,5.038,278.89
01/02/2026 16:27,768.706,767.265,53.033,72.712,616.922,24.627,5.08,257.386
01/02/2026 16:27,768.702,767.264,55.82,73.171,605.86,24.72,5.099,272.47
01/02/2026 16:28,768.649,767.264,55.991,78.664,615.485,25.169,5.088,271.794
01/02/2026 16:28,768.664,767.263,55.669,72.496,601.466,24.187,5.095,268.846
01/02/2026 16:28,768.606,767.263,55.046,73.705,636.844,25.137,5.06,266.971
01/02/2026 16:29,768.547,767.262,58.491,77.638,671.884,24.723,5.042,280.79
01/02/2026 16:29,768.543,767.262,54.788,74.043,628.335,24.413,5.003,261.96
01/02/2026 16:29,768.568,767.261,54.279,72.701,572.981,24.244,5.076,262.308
01/02/2026 16:30,768.492,767.261,54.512,73.906,596.265,24.482,5.116,265.961
01/02/2026 16:30,768.501,767.26,52.567,74.535,570.072,24.771,5.052,253.133
01/02/2026 16:30,768.47,767.26,56.375,75.199,664.125,24.65,5.059,273.953
01/02/2026 16:31,768.501,767.26,54.896,75.31,582.492,24.375,5.073,266.188
01/02/2026 16:31,768.476,767.259,52.891,74.549,570.43,23.928,5.087,256.958
01/02/2026 16:31,768.464,767.259,53.046,75.009,583.413,24.634,5.086,257.024
01/02/2026 16:32,768.424,767.258,55.159,75.095,611.642,24.981,5.111,269.634
01/02/2026 16:32,768.439,767.258,55.43,75.597,622.303,24.02,5.114,270.911
01/02/2026 16:32,768.467,767.257,52.453,71.345,613.55,25.109,5.104,256.515
01/02/2026 16:33,768.473,767.257,52.163,72.066,584.583,24.643,5.098,255.444
01/02/2026 16:33,768.445,767.257,52.49,72.873,531.499,25.078,5.05,252.377
01/02/2026 16:33,768.48,767.256,53.726,74.398,612.241,24.172,5.068,260.383
01/02/2026 16:34,768.499,767.256,51.646,70.887,552.619,25.007,5.073,249.245
01/02/2026 16:34,768.482,767.255,54.36,75.994,614.339,24.783,5.109,263.443
01/02/2026 16:34,768.422,767.255,54.445,73.654,646.509,24.778,5.067,263.966
01/02/2026 16:35,768.436,767.254,54.639,75.673,599.223,24.656,5.036,263.226
01/02/2026 16:35,768.416,767.254,55.717,74.795,576.599,24.302,5.113,271.357
01/02/2026 16:35,768.388,767.254,55.782,76.576,589.36,24.63,5.018,265.36
01/02/2026 16:36,768.417,767.253,55.396,72.29,611.754,24.961,4.956,262.814
01/02/2026 16:36,768.441,767.253,53.089,74.266,581.002,24.269,5.156,259.672
01/02/2026 16:36,768.408,767.252,53.438,74.935,595.295,23.572,5.103,261.728
01/02/2026 16:37,768.441,767.252,54.337,72.739,612.42,24.976,5.052,262.132
01/02/2026 16:37,768.479,767.251,55.244,73.769,597.841,24.328,4.988,263.015
01/02/2026 16:37,768.494,767.251,55.078,75.692,652.274,24.275,5.014,265.099
01/02/2026 16:38,768.51,767.251,53.971,73.244,620.352,25.069,5.089,264.188
01/02/2026 16:38,768.53,767.25,53.054,75.12,580.581,24.569,5.098,257.934
01/02/2026 16:38,768.529,767.25,54.973,74.739,613.828,24.366,5.166,271.566
01/02/2026 16:39,768.553,767.249,54.689,75.36,600.614,23.753,5.075,265.968
01/02/2026 16:39,768.606,767.249,54.239,71.916,615.295,23.988,5.107,264.002
01/02/2026 16:39,768.641,767.249,53.82,74.691,595.155,24.533,5.114,262.248
01/02/2026 16:40,768.652,767.248,55.14,76.06,603.227,24.605,5.096,268.332
01/02/2026 16:40,768.674,767.248,54.884,73.666,634.356,24.569,5.077,267.495
01/02/2026 16:40,768.743,767.247,55.126,74.197,607.635,25.209,5.083,267.772
01/02/2026 16:41,768.805,767.247,54.48,74.925,602.899,24.038,5.111,266.291
01/02/2026 16:41,768.881,767.247,55.13,74.149,582.538,24.822,5.167,271.759
01/02/2026 16:41,768.96,767.246,54.704,73.01,588.842,24.046,5.054,263.891
01/02/2026 16:42,769,767.246,55.203,75.887,606.074,24.222,5.041,264.856
01/02/2026 16:42,769.085,767.245,54.32,75.772,565.022,24.308,5.016,257.936
